"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000245532",162.992554573245,2.98221673269687,0.821942232895629,3.62825587169403,0.000285342392054828,0.0247388785713772
"ENSG00000197102",554.623121079702,1.76348364039015,0.48800709073631,3.61364347745315,0.000301924155273057,0.0254338377118377
"ENSG00000275342",49.6938889390585,2.75833942248848,0.763346647609861,3.61348206758384,0.000302112258875158,0.0254338377118377
"ENSG00000108175",51.9107811003153,2.47309882224852,0.684523873876595,3.6128744615478,0.000302821334532608,0.0254338377118377
"ENSG00000130702",60.8322137683829,2.16588496704975,0.601476916646046,3.60094445374088,0.000317063317051286,0.0263554796431393
"ENSG00000162231",28.9410907443968,2.84047143135096,0.789842470815341,3.59625056426605,0.000322836851400234,0.0264132785827722
"ENSG00000173114",59.8596213518185,-2.08563485657829,0.580138260504597,-3.59506517422973,0.000324310378233219,0.0264132785827722
"ENSG00000138166",23.9846368219128,3.67359784473338,1.02319429482532,3.59032283830369,0.00033026864601882,0.0266295609284974
"ENSG00000183889",23.0045338566047,3.53835379222079,0.988139582438083,3.58082385839705,0.00034251250859574,0.0273433500674005
"ENSG00000034152",16.8021246187479,4.30546377606545,1.20609111373833,3.56976660139753,0.00035729942723023,0.0282441694289935
"ENSG00000101210",79.3077735948535,2.19137030414897,0.614739801452291,3.56471193010761,0.000364256029967112,0.0285145278604352
"ENSG00000050820",64.3748902036942,2.70482896397703,0.764388665167454,3.53855190066755,0.000402328181458764,0.0307629979996288
"ENSG00000101255",48.576916705594,3.24622895067118,0.917655981416247,3.53752279330341,0.000403899322432045,0.0307629979996288
"ENSG00000156639",95.8438363220185,1.8874825836236,0.533854709976358,3.53557353405609,0.000406890983332691,0.0307629979996288
"ENSG00000134986",27.9738758473704,-2.83472891064559,0.801971841691276,-3.53469880521919,0.000408240206617919,0.0307629979996288
"ENSG00000100596",23.2966209656003,-2.99360178129527,0.848489662587862,-3.52815351004383,0.000418469398138815,0.0312418403443821
"ENSG00000065000",144.548207322763,1.87714833244073,0.532549623337084,3.52483271075861,0.000423750305093904,0.0313458597245151
"ENSG00000104980",29.426503825831,2.91404077416051,0.834557444779042,3.49171982395056,0.000479921372672967,0.0349745585504197
"ENSG00000185022",22.9563899203137,4.30544001566881,1.23334884166796,3.49085341487506,0.000481480342192309,0.0349745585504197
"ENSG00000274290",36.7796984593416,-2.98323757365733,0.856492955915683,-3.48308477384724,0.000495671378278074,0.0356839135987153
"ENSG00000007062",149.109702102662,-1.81840161459443,0.528370116039135,-3.44153001730276,0.000578434289299253,0.0412735900408838
"ENSG00000260664",42.0081691668927,-2.73298703959183,0.796954603664956,-3.42928822673668,0.000605166494127146,0.0424765027626569
"ENSG00000116786",44.1639052774263,2.23008277520466,0.650361154220301,3.42899135462394,0.000605828825214628,0.0424765027626569
"ENSG00000072110",174.293538551711,1.87740817488357,0.54922250962682,3.41830158446932,0.000630132428500161,0.0437996359568689
"ENSG00000129317",23.0797402931649,-2.85808652067948,0.839163066391178,-3.40587739754883,0.000659517893273627,0.0451469942738529
"ENSG00000274641",81.1022002021914,-3.52892979049214,1.03628008440802,-3.405382235545,0.000660715034641528,0.0451469942738529
"ENSG00000074590",71.8046582051545,2.17037869747527,0.638559448031537,3.39886709712904,0.000676655884083712,0.0458477007845964
"ENSG00000163807",37.3426784052512,-2.34850172111402,0.692072148477156,-3.39343481208092,0.000690219841567454,0.0463770215213198
"ENSG00000031698",198.434294734795,1.85498278934915,0.547595684619419,3.38750439685873,0.000705315866624258,0.046999684566871
"ENSG00000101294",68.4332385053849,2.00052190102472,0.591062200301199,3.38462161851202,0.00071276435222751,0.0471067128853313
"ENSG00000164463",45.6731919817847,2.3555609295012,0.697188844229611,3.37865550918859,0.000728412220971532,0.0474917785331978
"ENSG00000177606",204.223075604802,1.6513667941334,0.488871317637567,3.37791712165383,0.000730370896454983,0.0474917785331978
"ENSG00000109111",84.9560342408196,2.00314863707399,0.595780008767447,3.36222868776365,0.000773160629650558,0.049798646689291
"ENSG00000133794",35.7097703785671,2.3085997504737,0.686994460069727,3.36043430428738,0.000778200357540701,0.049798646689291
"ENSG00000134531",227.965134954117,2.45290788898551,0.730640400600924,3.35720264985085,0.000787353816489024,0.0498839880535567
"ENSG00000163946",78.5147896463268,-1.88476113227815,0.561675016954688,-3.35560791451439,0.000791907537003009,0.0498839880535567
"ENSG00000244462",73.4900426276179,-1.85865566824209,0.554514841893248,-3.3518591890096,0.000802708350719099,0.0501723831926209
"ENSG00000196458",17.5231578312225,-3.84192280691903,1.15385257096498,-3.32964791481635,0.000869558640077517,0.0536602577442766
"ENSG00000197976",15.897539007223,3.93671323088711,1.18290431538314,3.32800648344241,0.000874698307879432,0.0536602577442766
"ENSG00000104290",299.14013094554,-1.64587976258313,0.49473276914118,-3.32680563173582,0.000878476252293751,0.0536602577442766
"ENSG00000119820",49.6663966001851,-2.03553729412681,0.612601920255227,-3.32277328363376,0.000891273205744053,0.0540326004354459
"ENSG00000174695",84.0415118744335,-1.87723955548966,0.565869673073983,-3.31744153259159,0.000908459271203196,0.0546634858485923
"ENSG00000276903",58.1702569118828,-2.38236083485721,0.718589046966517,-3.3153314052228,0.000915345368439979,0.0546698496720855
"ENSG00000196937",72.6654975990435,1.86182349870984,0.563224263403182,3.30565215259034,0.000947556419221099,0.0558342183188369
"ENSG00000173846",18.5574149265148,3.48331678790423,1.05385253497331,3.30531708403817,0.000948690054530654,0.0558342183188369
"ENSG00000006327",60.348859242533,2.76999408361576,0.842110379485028,3.28934798940452,0.00100419783291469,0.0586728052666027
"ENSG00000131473",237.5416688017,1.6144992758202,0.491488916462165,3.28491492227676,0.00102013170319085,0.0591749778620708
"ENSG00000128683",39.64190569318,2.5344678869645,0.772922862367587,3.27906963341855,0.00104149933393429,0.0598708855926561
"ENSG00000128590",64.1138081019608,1.97315872893179,0.602015410561768,3.27758840440737,0.00104697939582841,0.0598708855926561
"ENSG00000277224",37.9731542823709,-2.91914639705179,0.893735631663857,-3.26623029633187,0.00108989573212263,0.0618861217472167
"ENSG00000184575",141.937054356445,1.68987800654193,0.51856671395075,3.25874754603401,0.00111905199838806,0.0627155844479691
"ENSG00000151014",16.229022634107,4.57349981991099,1.4035632785938,3.25849207489461,0.00112006004719181,0.0627155844479691
"ENSG00000275221",24.9506773532538,-2.77000160056128,0.854237395655397,-3.24266019568956,0.00118419354426441,0.0654205360692999
"ENSG00000157542",42.9861706641063,-2.0983629393563,0.647130899902217,-3.24256335105211,0.00118459608906335,0.0654205360692999
"ENSG00000236876",25.1588354499441,-3.04193304987888,0.941440302051718,-3.23114810705414,0.00123294035072931,0.0676271976049689
"ENSG00000142627",38.6800485283037,2.64913862527485,0.821048163078964,3.22653255241504,0.00125299978133906,0.0682467789165801
"ENSG00000128606",38.2592280450606,-2.41114911115945,0.747979322594498,-3.22355048906427,0.00126611976403882,0.0682467789165801
"ENSG00000162804",15.6933111911439,3.81693502063186,1.18436919882277,3.22275775528929,0.00126962877805867,0.0682467789165801
"ENSG00000141582",52.4799259161712,2.38521390403456,0.745668581649047,3.19875875520952,0.00138020611804564,0.0736993505284898
"ENSG00000185122",31.2407103201614,2.39346227872382,0.748735154187356,3.19667410477284,0.00139021899137894,0.0737456297861081
"ENSG00000179094",16.6008182688657,3.10522281346227,0.972833659395649,3.19193603497572,0.00141322625400635,0.0744760999088445
"ENSG00000060138",93.3378593083659,2.1032215685471,0.661204804218121,3.18089275082352,0.0014682197305329,0.0761220536715852
"ENSG00000141682",37.6595096320924,2.49665460780264,0.785146257210382,3.17985927446593,0.00147346589254995,0.0761220536715852
"ENSG00000113013",250.752236741061,1.69885149504892,0.53460478437753,3.17777084061638,0.0014841200205931,0.0761220536715852
"ENSG00000181450",28.2998295632471,-2.45016412325079,0.771141747045157,-3.17732003569937,0.00148642909304519,0.0761220536715852
"ENSG00000275832",17.6835870554242,3.70795874923095,1.16777513579555,3.17523351505929,0.00149715966019085,0.0761220536715852
"ENSG00000244879",41.9789061463918,-2.09180501180753,0.658946243414822,-3.17446989448984,0.00150110461785713,0.0761220536715852
"ENSG00000130254",36.5200448084652,2.23701797827108,0.705767828091752,3.16962305340485,0.00152636811491756,0.0769194131911268
"ENSG00000154265",23.504361425019,-3.01762720657795,0.954553676467628,-3.1612965105795,0.00157068521065377,0.0784641470757034
"ENSG00000177853",36.7235240614791,-2.50474393914836,0.792584549376293,-3.16022302115201,0.00157648416547984,0.0784641470757034
"ENSG00000134107",30.3037362766961,2.38332859091331,0.755952335495234,3.15274982165636,0.00161740358438231,0.0799668542471861
"ENSG00000159840",107.489629547941,1.77215782893801,0.562391595705444,3.1511100849846,0.00162651173217643,0.0799668542471861
"ENSG00000013441",87.7114239824985,1.93193329148185,0.613565607244973,3.14869880037214,0.00163999132270063,0.0801409093026374
"ENSG00000130294",177.447663646108,1.59303381379113,0.506455993847126,3.1454535697962,0.00165829514633137,0.0805471913546374
"ENSG00000104267",16.6474282173827,3.14327658047789,1.00085286070564,3.14059808777662,0.00168603237060627,0.0810914207727897
"ENSG00000160584",45.5418460024672,2.26821575692882,0.72236712212985,3.13997645718031,0.00168961412499425,0.0810914207727897
"ENSG00000081479",50.3483282396778,-2.153409524042,0.687212836422048,-3.13354089142697,0.00172710851961347,0.0824004496665289
"ENSG00000112118",28.5385862511789,-2.8359857493342,0.906516673143834,-3.12844300976715,0.00175735086943486,0.0832846650785331
"ENSG00000145604",24.6441846745243,-2.82836673492528,0.904512961411085,-3.1269499228766,0.00176630010274453,0.0832846650785331
"ENSG00000112182",23.7329153474198,2.71094258055145,0.86751383950804,3.12495600310976,0.00177831655640977,0.083363758106581
"ENSG00000199827",16.1981006149731,-3.33981690938593,1.07299571886541,-3.11260972496466,0.00185441065608277,0.0859504417481346
"ENSG00000111252",28.4042340194506,3.16852452279119,1.0182516542279,3.11173029735341,0.00185994337350989,0.0859504417481346
"ENSG00000181789",95.1093040580519,1.68096833993209,0.540577730065011,3.10957748801441,0.00187355134064851,0.0859504417481346
"ENSG00000172893",64.0319313662186,2.37324051480735,0.763303470155985,3.10917034652334,0.00187613515412026,0.0859504417481346
"ENSG00000186687",17.8348599700461,-2.81704551457977,0.907404023019752,-3.10451071751359,0.00190594022496429,0.0860414465812308
"ENSG00000142166",51.5665306042518,-1.95984901830648,0.631361418667124,-3.10416341632649,0.00190817904007188,0.0860414465812308
"ENSG00000148841",21.7922560006252,2.82470875528861,0.910063111737079,3.10386029150985,0.0019101350537071,0.0860414465812308
"ENSG00000078177",75.1308872148748,-2.00891599675381,0.647581110594589,-3.10218436561451,0.00192098279558287,0.0860493571154707
"ENSG00000094916",441.991980538609,-1.77412162690003,0.572509132274572,-3.09885297349139,0.00194271402067918,0.0861318289973804
"ENSG00000196365",46.6750695266829,2.34166947474788,0.755711674601102,3.09862815866107,0.00194418862427424,0.0861318289973804
"ENSG00000056487",17.3870404893651,3.55932266816419,1.15398520706088,3.08437460583185,0.00203980577098306,0.0898740651991059
"ENSG00000131069",40.0215342787409,2.08665468209261,0.677965153737157,3.07781995961049,0.00208520853762177,0.0913751980371976
"ENSG00000071553",41.5297421326284,2.37820969462899,0.773978161209525,3.07270904247798,0.00212125202245464,0.092452189497577
"ENSG00000115677",385.474103841392,1.4767174121631,0.481911578489632,3.06429120626507,0.00218186415500864,0.0945826380743799
"ENSG00000101384",230.427463434929,1.48871616986396,0.486281943291511,3.06142596985453,0.00220285457812287,0.0949819062214157
"ENSG00000117461",61.060303504982,-2.0097736272307,0.656964304384747,-3.05918238451764,0.00221941987629191,0.0951871407582004
"ENSG00000199347",3241.08739010832,-1.72519782337514,0.564235909091935,-3.0575824678575,0.00223130235366613,0.0951904279238624
"ENSG00000078808",55.0357283884412,1.91571894630903,0.627078304704984,3.05499158866659,0.00225066834170836,0.0955112570483922
"ENSG00000132613",77.1514072628752,2.0219953794489,0.662672276411351,3.05127504412717,0.0022787173013308,0.0961952753959698
"ENSG00000143333",20.7148002762011,4.01876390758099,1.3181410800409,3.04881167003483,0.0022974845972834,0.0964823870202918
"ENSG00000170961",52.6646587038097,-2.75943743119521,0.90648765231081,-3.04409820052251,0.00233378947190173,0.0974991943624023
"ENSG00000099917",41.0818859014209,2.13652984405616,0.702270001429985,3.04231967719779,0.00234762428521712,0.0975716217098228
"ENSG00000136160",142.573684546009,-2.21981134361721,0.730154380852769,-3.04019451478826,0.00236425400335727,0.0977588719439471
