"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000090861",129.03939011076,1.77900350548979,0.50081469490553,3.55221906143423,0.000381996693864345,0.0878592395887994
"ENSG00000130513",15.4298442817239,4.95039578994154,1.3991002358722,3.53827099947236,0.000402756466585692,0.0887449666864449
"ENSG00000151012",110.270192498614,2.03896737265038,0.576286558043029,3.5381137113008,0.000402996467078542,0.0887449666864449
"ENSG00000144485",45.8875218002036,-2.24749858388085,0.641248850057647,-3.50487737120901,0.00045681764489984,0.0985013046815279
"ENSG00000171951",234.773943618199,2.27612237532935,0.65112830964505,3.49565875360286,0.000472893052178381,0.0998865936744131
"ENSG00000130766",44.4587323955924,2.43291031535498,0.703122894646318,3.46014947583064,0.000539875610570978,0.111754251388192
"ENSG00000183889",23.0045338566047,3.37877219142234,0.991419693346691,3.40801399659186,0.000654375380712281,0.132799709615139
"ENSG00000130522",89.8758706538284,2.10944597937952,0.620648221761479,3.3987787371607,0.000676874514856708,0.133247790105326
"ENSG00000172965",36.955073384571,2.6208194216292,0.771604984246592,3.39658176805093,0.000682331678800222,0.133247790105326
"ENSG00000212802",10.1557677210303,6.39602330492299,1.89176766300575,3.3809771834035,0.00072228540272037,0.138438035521404
